Дата,Сообщение
2024-06-10T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-06-11T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-06-11T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-06-12T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-06-12T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-06-13T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-06-13T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-06-14T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-06-14T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-06-15T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-06-15T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-06-16T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-06-16T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-06-17T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-06-17T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-06-18T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-06-18T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-06-19T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-06-19T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-06-20T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-06-20T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-06-21T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-06-21T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-06-22T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-06-22T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-06-23T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-06-23T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-06-24T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-06-24T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-06-25T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-06-25T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-06-26T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-06-26T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-06-27T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-06-27T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-06-28T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-06-28T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-06-29T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-06-29T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-06-30T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-06-30T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-01T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-01T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-02T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-02T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-03T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-03T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-04T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-04T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-05T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-05T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-06T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-06T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-07T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-07T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-08T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-08T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-09T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-09T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-10T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-10T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-11T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-11T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-12T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-12T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-13T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-13T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-14T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-14T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-15T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-15T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-16T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-16T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-17T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-17T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-18T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-18T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-19T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-19T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-20T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-20T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-21T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-21T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-22T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-22T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-23T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-23T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-24T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-24T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-25T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-25T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-26T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-26T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-27T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-27T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-28T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-28T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-29T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-29T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-30T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-30T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-07-31T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-07-31T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-01T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-01T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-02T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-02T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-03T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-03T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-04T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-04T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-05T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-05T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-06T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-06T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-07T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-07T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-08T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-08T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-09T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-09T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-10T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-10T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-11T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-11T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-12T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-12T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-13T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-13T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-14T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-14T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-15T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-15T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-16T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-16T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-17T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-17T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-18T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-18T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-19T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-19T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-20T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-20T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-21T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-21T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-22T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-22T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-23T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-23T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-24T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-24T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-25T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-25T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-26T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-26T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-27T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-27T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-28T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-28T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-29T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-29T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-30T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-30T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-08-31T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-08-31T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-01T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-01T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-02T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-02T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-03T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-03T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-04T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-04T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-05T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-05T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-06T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-06T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-07T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-07T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-08T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-08T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-09T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-09T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-10T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-10T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-11T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-11T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-12T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-12T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-13T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-13T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-14T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-14T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-15T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-15T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-16T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-16T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-17T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-17T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-18T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-18T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-19T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-19T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-20T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-20T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-21T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-21T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-22T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-22T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-23T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-23T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-24T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-24T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-25T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-25T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-26T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-26T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-27T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-27T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-28T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-28T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-29T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-29T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-09-30T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-09-30T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-10-01T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-10-01T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-10-02T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-10-02T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2024-10-03T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.882, prevMin=0.109, localMax=3.863, prevMax=0"
2024-10-03T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
